random, 41,0,42,2,Ingrannes,Tillay-le-Péneux
random, 78,0,79,3,Commentry,Lioux-les-Monges
random, 56,0,57,4,Chantemerle,Champigny
random, 20,0,21,3,Faverolles-en-Berry,Villentrois
random, 26,0,27,1,Croisilles,Ardelles
random, 62,0,63,3,Gouézec,Plouégat-Guérand
random, 43,1,44,1,Faveraye-Mâchelles,Cholet
random, 23,0,24,2,Blies-Ébersing,Zetting
random, 130,0,131,3,Pailhac,Cescau
random, 52,0,53,1,Neunkirchen-lès-Bouzonville,Hallering
random, 38,0,39,1,Tortequesne,Villers-lès-Cagnicourt
random, 46,0,47,2,Grigny,Guigny
random, 51,0,52,1,Bégard,Bringolo
random, 32,0,33,1,Montvalent,Martel
random, 70,0,71,2,Dammarie-sur-Saulx,Vernancourt
random, 24,0,25,2,Tauriac,Puy-d'Arnac
random, 69,0,70,2,Esclottes,Auros
random, 25,0,26,1,Brailly-Cornehotte,Regnière-Écluse
random, 45,0,46,1,Chassillé,Spay
random, 9,1,10,2,Graveson,Avignon
random, 109,0,110,4,Aubeterre-sur-Dronne,Soubran
random, 70,0,71,3,Paizay-le-Tort,Oradour
random, 0,0,1,1,Pargny-Resson,Pargny-Resson
random, 29,0,30,1,Lintot,Saint-Gilles-de-Crétot
random, 135,0,136,4,Varinfroy,Le Plessis-Bouchard
random, 65,0,66,3,La Chapelle-Laurent,Clavières
random, 85,0,86,2,Guerbigny,Englebelmer
random, 53,0,54,2,Louâtre,Ussy-sur-Marne
random, 31,0,32,2,Onzain,Mosnes
random, 63,0,64,1,Montchevreuil,Énencourt-le-Sec
random, 84,0,85,1,Saint-Martin-du-Puy,Loupiac
random, 92,0,93,3,Omméel,Survie
random, 44,0,45,1,Floringhem,Calonne-sur-la-Lys
random, 25,0,26,1,Serviès-en-Val,Taurize
random, 171,0,172,3,Jayat,Savigny-en-Revermont
random, 14,0,15,1,Saint-Basile,Saint-Cierge-sous-le-Cheylard
random, 28,0,29,1,Saint-Martin-d'Ablois,Bouleuse
random, 76,0,77,2,Cezay,Salt-en-Donzy
random, 63,0,64,1,Saint-Sauveur-de-Montagut,Saint-Agrève
random, 29,0,30,2,Bailleulmont,Bailleulmont
random, 0,0,1,1,Montigny,Montigny
random, 47,0,48,2,Crest,Roynac
